order_id,customer_id,order_date,ship_date,order_status,payment_method,sales_channel,order_amount,discount_amount,shipping_fee,city,state,net_amount,order_month,order_year
ORD01018,CUST0972,2024-01-13,2024-01-18,Shipped,Cod,Online,37689.39,1558.17,199,Mumbai,WB,36330.22,2024-01,2024
ORD01019,CUST0644,2024-01-14,2024-01-18,Pending,Wallet,Online,24451.38,5482.52,0,Bangalore,ON,18968.86,2024-01,2024
ORD01020,CUST0251,2024-01-15,2024-01-17,Returned,Upi,In-Store,10641.83,3630.76,199,Surat,LDN,7210.07,2024-01,2024
ORD01021,CUST0644,2024-01-16,2024-01-20,Cancelled,Net Banking,In-Store,2772.24,588.16,49,New York,DL,2233.08,2024-01,2024
ORD01022,CUST0423,2024-01-16,2024-01-17,Returned,Cod,In-Store,10438.36,3437.55,149,Hyderabad,RJ,7149.81,2024-01,2024
ORD01023,CUST0877,2024-01-17,2024-01-22,Returned,Credit Card,Mobile App,17468.14,5557.28,49,Toronto,TS,11959.86,2024-01,2024
ORD01024,CUST0923,2024-01-18,2024-01-21,Pending,Credit Card,Online,49185.11,3826.01,0,Jaipur,NSW,45359.1,2024-01,2024
ORD01025,CUST0962,2024-01-19,2024-01-23,Returned,Wallet,Mobile App,23563.3,8115.04,99,Ahmedabad,NSW,15547.26,2024-01,2024
ORD01026,CUST0372,2024-01-19,2024-01-23,Cancelled,Cod,In-Store,42409.45,5266.78,199,Hyderabad,MH,37341.67,2024-01,2024
ORD01027,CUST0993,2024-01-20,2024-01-26,Shipped,Cod,Mobile App,33660.51,8097.06,99,Ahmedabad,MH,25662.45,2024-01,2024
ORD01028,CUST0325,2024-01-21,2024-01-24,Delivered,Upi,Online,25225.76,3448.32,149,Jaipur,TN,21926.44,2024-01,2024
ORD01029,CUST0743,2024-01-21,2024-01-26,Shipped,Net Banking,Online,11797.56,2820.57,199,Delhi,GJ,9175.99,2024-01,2024
ORD01030,CUST0430,2024-01-22,2024-01-29,Shipped,Net Banking,Online,7742.11,2634.21,49,Delhi,ON,5156.9,2024-01,2024
ORD01031,CUST0072,2024-01-23,2024-01-24,Shipped,Cod,Mobile App,45547.72,14159.8,99,Bangalore,ON,31486.92,2024-01,2024
ORD01032,CUST0621,2024-01-24,2024-01-27,Delivered,Upi,In-Store,3580.02,859.49,49,Jaipur,MH,2769.53,2024-01,2024
ORD01033,CUST0142,2024-01-24,2024-01-30,Shipped,Cod,Mobile App,3431.77,1014.51,99,Bangalore,RJ,2516.26,2024-01,2024
ORD01034,CUST0130,2024-01-25,2024-01-31,Cancelled,Credit Card,Mobile App,44911.71,16250.92,0,Kolkata,KA,28660.79,2024-01,2024
ORD01035,CUST0074,2024-01-26,2024-01-27,Shipped,Wallet,In-Store,35362.75,5740.31,0,Surat,WB,29622.44,2024-01,2024
ORD01036,CUST0791,2024-01-27,2024-02-03,Pending,Upi,In-Store,11740.22,2809.36,99,Sydney,RJ,9029.86,2024-01,2024
ORD01037,CUST0544,2024-01-27,2024-01-30,Pending,Cod,Mobile App,36194.06,8033.04,99,New York,KA,28260.02,2024-01,2024
ORD01039,CUST0140,2024-01-29,2024-02-04,Delivered,Credit Card,Mobile App,26113.69,7697.05,199,Chennai,NY,18615.64,2024-01,2024
ORD01040,CUST0900,2024-01-29,2024-01-30,Pending,Wallet,Online,34818.6,4259.76,199,Hyderabad,GJ,30757.84,2024-01,2024
ORD01041,CUST0144,2024-01-30,2024-01-31,Delivered,Credit Card,In-Store,13950.5,4070.09,199,London,MH,10079.41,2024-01,2024
ORD01042,CUST0022,2024-01-31,2024-02-02,Shipped,Credit Card,In-Store,43325.56,12176.53,149,Pune,MH,31298.03,2024-01,2024
ORD01043,CUST0421,2024-02-01,2024-02-02,Delivered,Wallet,Mobile App,9490.31,2470.71,0,Delhi,RJ,7019.6,2024-02,2024
ORD01044,CUST0219,2024-02-01,2024-02-06,Returned,Debit Card,In-Store,3420.47,282.11,199,Ahmedabad,DL,3337.36,2024-02,2024
ORD01045,CUST0769,2024-02-02,2024-02-03,Returned,Cod,Mobile App,22695.78,4341.42,49,Chennai,TS,18403.36,2024-02,2024
ORD01046,CUST0084,2024-02-03,2024-02-06,Cancelled,Net Banking,Mobile App,35359.96,13785.02,49,Surat,NSW,21623.94,2024-02,2024
ORD01047,CUST0539,2024-02-04,2024-02-07,Delivered,Upi,In-Store,32352.33,9511.27,99,Bangalore,GJ,22940.06,2024-02,2024
ORD01048,CUST0745,2024-02-04,2024-02-05,Delivered,Cod,In-Store,43990.0,14771.59,49,Toronto,GJ,29267.41,2024-02,2024
ORD01049,CUST0408,2024-05-02,2024-02-10,Cancelled,Cod,Online,33718.1,3312.92,49,Bangalore,NSW,30454.18,2024-05,2024
ORD01050,CUST0842,2024-06-02,2024-06-05,Shipped,Upi,In-Store,819.36,292.2,0,Bangalore,NSW,527.16,2024-06,2024
ORD01051,CUST0295,2024-02-07,2024-02-10,Shipped,Upi,In-Store,13495.93,1600.78,199,Surat,NY,12094.15,2024-02,2024
ORD01052,CUST0125,2024-07-02,2024-02-12,Delivered,Debit Card,Mobile App,33503.16,8954.1,49,Chennai,TS,24598.06,2024-07,2024
ORD01053,CUST0493,2024-08-02,2024-02-14,Pending,Wallet,Online,41855.52,6158.72,199,Delhi,MH,35895.8,2024-08,2024
ORD01054,CUST0394,2024-09-02,2024-02-10,Pending,Cod,Online,35107.43,13172.03,0,Ahmedabad,KA,21935.4,2024-09,2024
ORD01055,CUST0065,2024-02-09,2024-02-16,Pending,Cod,Mobile App,32902.76,0.0,149,New York,ON,33051.76,2024-02,2024
ORD01056,CUST0654,2024-02-10,2024-02-14,Returned,Cod,Mobile App,14321.86,1769.78,99,Ahmedabad,TN,12651.08,2024-02,2024
ORD01058,CUST0643,2024-02-12,2024-02-18,Cancelled,Upi,Online,6798.33,2280.9,0,Kolkata,TN,4517.43,2024-02,2024
ORD01059,CUST0999,2024-02-12,2024-02-19,Delivered,Cod,Mobile App,25477.69,8404.09,149,Pune,MH,17222.6,2024-02,2024
ORD01060,CUST0736,2024-02-13,2024-02-18,Cancelled,Net Banking,Mobile App,41108.28,1160.88,49,Mumbai,RJ,39996.4,2024-02,2024
ORD01061,CUST0229,2024-02-14,2024-02-17,Pending,Cod,In-Store,13431.67,4026.0,199,Toronto,MH,9604.67,2024-02,2024
ORD01062,CUST0849,2024-02-15,2024-02-18,Pending,Wallet,Online,47844.83,4628.74,149,Chennai,GJ,43365.09,2024-02,2024
ORD01063,CUST0030,2024-02-15,2024-02-20,Pending,Credit Card,In-Store,33231.86,13279.16,199,Surat,TN,20151.7,2024-02,2024
ORD01064,CUST0160,2024-02-16,2024-02-18,Shipped,Wallet,In-Store,17414.01,1614.02,149,New York,NSW,15948.99,2024-02,2024
ORD01065,CUST0195,2024-02-17,2024-02-23,Cancelled,Credit Card,Online,41754.74,10440.56,199,Hyderabad,MH,31513.18,2024-02,2024
ORD01066,CUST0424,2024-02-17,2024-02-21,Shipped,Cod,Online,33872.68,11323.97,49,New York,RJ,22597.71,2024-02,2024
ORD01067,CUST0269,2024-02-18,2024-02-23,Pending,Wallet,Mobile App,14094.09,3556.93,49,London,MH,10586.16,2024-02,2024
ORD01068,CUST0783,2024-02-19,2024-02-20,Returned,Wallet,Mobile App,33700.04,6906.99,49,Toronto,LDN,26842.05,2024-02,2024
ORD01069,CUST0120,2024-02-20,2024-02-24,Returned,Net Banking,In-Store,40317.08,10878.29,199,Sydney,TN,29637.79,2024-02,2024
ORD01071,CUST0643,2024-02-21,2024-02-27,Delivered,Credit Card,Mobile App,19124.32,6904.11,99,Pune,LDN,12319.21,2024-02,2024
ORD01072,CUST0447,2024-02-22,2024-02-25,Shipped,Credit Card,Online,38824.7,5621.37,99,Sydney,NY,33302.33,2024-02,2024
ORD01073,CUST0623,2024-02-23,2024-02-24,Cancelled,Upi,In-Store,28144.8,4319.88,199,Toronto,MH,24023.92,2024-02,2024
ORD01074,CUST0245,2024-02-23,2024-02-26,Shipped,Wallet,In-Store,17241.92,3101.94,49,New York,NY,14188.98,2024-02,2024
ORD01075,CUST0434,2024-02-24,2024-02-26,Shipped,Credit Card,In-Store,28923.12,4019.11,199,New York,KA,25103.01,2024-02,2024
ORD01076,CUST0519,2024-02-25,2024-02-29,Pending,Upi,Mobile App,40367.34,15964.41,199,Mumbai,RJ,24601.93,2024-02,2024
ORD01078,CUST0325,2024-02-26,2024-03-01,Cancelled,Credit Card,Online,45224.93,15803.84,149,Pune,MH,29570.09,2024-02,2024
ORD01079,CUST0935,2024-02-27,2024-02-29,Cancelled,Cod,Online,30086.89,10103.26,149,Ahmedabad,MH,20132.63,2024-02,2024
ORD01080,CUST0641,2024-02-28,2024-03-03,Delivered,Wallet,In-Store,22949.55,7367.43,199,London,MH,15781.12,2024-02,2024
ORD01081,CUST0625,2024-02-28,2024-02-29,Pending,Wallet,In-Store,29636.7,6978.88,99,New York,ON,22756.82,2024-02,2024
ORD01082,CUST0606,2024-02-29,2024-03-05,Cancelled,Credit Card,Online,22820.93,8531.02,99,Ahmedabad,GJ,14388.91,2024-02,2024
ORD01083,CUST0068,2024-03-01,2024-03-03,Pending,Cod,In-Store,20158.06,3042.18,149,London,MH,17264.88,2024-03,2024
ORD01084,CUST0424,2024-03-02,2024-03-09,Cancelled,Credit Card,In-Store,30603.4,3160.89,0,Ahmedabad,MH,27442.51,2024-03,2024
ORD01085,CUST0868,2024-03-02,2024-03-03,Pending,Wallet,In-Store,35043.98,11986.96,0,Toronto,NSW,23057.02,2024-03,2024
ORD01086,CUST0474,2024-03-03,2024-03-05,Cancelled,Upi,Mobile App,21718.19,447.31,99,Sydney,GJ,21369.88,2024-03,2024
ORD01087,CUST0445,2024-04-03,2024-03-10,Delivered,Cod,Online,4131.6,1592.11,49,Surat,LDN,2588.49,2024-04,2024
ORD01088,CUST0281,2024-03-05,2024-03-08,Shipped,Net Banking,Mobile App,47574.75,13622.06,149,Delhi,NY,34101.69,2024-03,2024
ORD01090,CUST0857,2024-03-06,2024-03-09,Shipped,Net Banking,Online,36425.77,6154.17,0,Hyderabad,DL,30271.6,2024-03,2024
ORD01091,CUST0250,2024-07-03,2024-03-14,Delivered,Wallet,In-Store,33143.1,3456.95,49,Chennai,GJ,29735.15,2024-07,2024
ORD01092,CUST0151,2024-07-03,2024-03-09,Returned,Cod,Online,48485.87,7135.91,149,Delhi,NY,41498.96,2024-07,2024
ORD01093,CUST0231,2024-03-08,2024-03-10,Delivered,Cod,Online,44158.88,17525.66,99,Bangalore,NY,26732.22,2024-03,2024
ORD01094,CUST0801,2024-03-09,2024-03-14,Returned,Credit Card,In-Store,32321.08,10104.08,149,New York,NSW,22366.0,2024-03,2024
ORD01095,CUST0592,2024-03-10,2024-03-14,Cancelled,Wallet,Mobile App,47424.74,9190.39,99,Hyderabad,GJ,38333.35,2024-03,2024
ORD01096,CUST0683,2024-03-10,2024-03-13,Delivered,Wallet,In-Store,37494.56,3963.83,49,Chennai,ON,33579.73,2024-03,2024
ORD01097,CUST0070,2024-03-11,2024-03-13,Cancelled,Upi,Online,23634.28,6646.03,199,Hyderabad,TN,17187.25,2024-03,2024
ORD01098,CUST0731,2024-12-03,2024-03-19,Shipped,Debit Card,Mobile App,22340.56,2686.79,0,New York,MH,19653.77,2024-12,2024
ORD01099,CUST0586,2024-03-13,2024-03-16,Shipped,Upi,Mobile App,49018.85,13381.93,49,Pune,TS,35685.92,2024-03,2024
ORD01100,CUST0752,2024-03-13,2024-03-17,Cancelled,Debit Card,Online,49949.7,8548.04,49,Chennai,ON,41450.66,2024-03,2024
ORD01101,CUST0234,2024-03-14,2024-03-15,Delivered,Wallet,In-Store,15112.64,6001.03,0,Pune,ON,9111.61,2024-03,2024
ORD01102,CUST0675,2024-03-15,2024-03-21,Shipped,Credit Card,Mobile App,12543.47,3245.37,199,Chennai,NSW,9497.1,2024-03,2024
ORD01103,CUST0184,2024-03-15,2024-03-22,Delivered,Credit Card,Online,42986.63,14927.92,149,Jaipur,TS,28207.71,2024-03,2024
ORD01105,CUST0144,2024-03-17,2024-03-24,Shipped,Cod,In-Store,7150.98,1571.13,149,Delhi,MH,5728.85,2024-03,2024
ORD01106,CUST0808,2024-03-18,2024-03-23,Cancelled,Upi,Online,40344.97,10465.84,0,Delhi,KA,29879.13,2024-03,2024
ORD01107,CUST0922,2024-03-18,2024-03-21,Delivered,Debit Card,Online,25235.38,3723.46,149,London,TS,21660.92,2024-03,2024
ORD01108,CUST0547,2024-03-19,2024-03-25,Pending,Credit Card,In-Store,37973.44,740.83,49,Pune,LDN,37281.61,2024-03,2024
ORD01109,CUST0153,2024-03-20,2024-03-22,Cancelled,Cod,Mobile App,2675.11,207.91,149,Ahmedabad,LDN,2616.2,2024-03,2024
ORD01110,CUST0907,2024-03-21,2024-03-24,Cancelled,Cod,In-Store,14134.82,3555.57,99,Pune,GJ,10678.25,2024-03,2024
ORD01111,CUST0909,2024-03-21,2024-03-23,Pending,Credit Card,Mobile App,18938.25,5596.25,49,Mumbai,GJ,13391.0,2024-03,2024
ORD01112,CUST0651,2024-03-22,2024-03-23,Delivered,Net Banking,In-Store,33745.84,2032.03,49,Sydney,GJ,31762.81,2024-03,2024
ORD01113,CUST0825,2024-03-23,2024-03-26,Pending,Wallet,Online,4529.99,1293.88,0,Surat,GJ,3236.11,2024-03,2024
ORD01114,CUST0412,2024-03-24,2024-03-25,Shipped,Cod,In-Store,6289.19,1123.25,99,Bangalore,TS,5264.94,2024-03,2024
ORD01115,CUST0825,2024-03-24,2024-03-27,Pending,Credit Card,Mobile App,44318.48,3067.89,149,Ahmedabad,TS,41399.59,2024-03,2024
ORD01116,CUST0466,2024-03-25,2024-04-01,Cancelled,Wallet,Online,47165.73,8385.99,99,Bangalore,ON,38878.74,2024-03,2024
ORD01117,CUST0934,2024-03-26,2024-03-29,Cancelled,Cod,Online,45096.27,9998.17,199,Mumbai,TS,35297.1,2024-03,2024
ORD01118,CUST0105,2024-03-26,2024-03-30,Shipped,Credit Card,Mobile App,39199.48,15149.63,99,Surat,GJ,24148.85,2024-03,2024
ORD01119,CUST0180,2024-03-27,2024-03-31,Shipped,Credit Card,In-Store,32538.16,12246.7,199,Hyderabad,WB,20490.46,2024-03,2024
ORD01120,CUST0390,2024-03-28,2024-04-03,Returned,Credit Card,In-Store,17771.67,1352.48,149,Jaipur,TS,16568.19,2024-03,2024
ORD01121,CUST0910,2024-03-29,2024-04-01,Delivered,Cod,Online,43473.72,16733.96,49,Mumbai,ON,26788.76,2024-03,2024
ORD01122,CUST0617,2024-03-29,2024-04-04,Delivered,Wallet,Mobile App,27922.88,0.0,99,London,GJ,28021.88,2024-03,2024
ORD01123,CUST0247,2024-03-30,2024-04-02,Returned,Credit Card,In-Store,21120.4,2996.49,99,Toronto,TN,18222.91,2024-03,2024
ORD01124,CUST0473,2024-03-31,2024-04-01,Returned,Net Banking,In-Store,14972.57,455.35,149,Chennai,MH,14666.22,2024-03,2024
ORD01125,CUST0598,2024-04-01,2024-04-07,Shipped,Upi,Mobile App,10477.25,2606.7,0,Kolkata,TS,7870.55,2024-04,2024
ORD01126,CUST0267,2024-01-04,2024-04-05,Returned,Credit Card,Online,2420.91,824.18,0,Surat,WB,1596.73,2024-01,2024
ORD01127,CUST0620,2024-04-02,2024-04-09,Returned,Cod,Mobile App,17917.71,3628.27,49,London,TS,14338.44,2024-04,2024
ORD01128,CUST0867,2024-04-03,2024-04-04,Cancelled,Upi,Online,17235.92,3621.84,99,Sydney,ON,13713.08,2024-04,2024
ORD01130,CUST0582,2024-04-04,2024-04-06,Pending,Upi,In-Store,20639.73,8122.59,0,Ahmedabad,MH,12517.14,2024-04,2024
ORD01131,CUST0329,2024-04-05,2024-04-09,Cancelled,Credit Card,Online,23374.11,7998.31,199,New York,WB,15574.8,2024-04,2024
ORD01132,CUST0866,2024-04-06,2024-04-12,Cancelled,Wallet,Mobile App,36807.05,11998.11,199,Pune,MH,25007.94,2024-04,2024
ORD01133,CUST0881,2024-06-04,2024-04-11,Pending,Debit Card,In-Store,41241.14,1283.37,199,Kolkata,WB,40156.77,2024-06,2024
ORD01134,CUST0170,2024-04-07,2024-04-11,Cancelled,Debit Card,Online,28428.06,8364.65,99,Bangalore,GJ,20162.41,2024-04,2024
ORD01135,CUST0959,2024-08-04,2024-04-12,Returned,Credit Card,Mobile App,5179.94,1837.29,199,Surat,RJ,3541.65,2024-08,2024
ORD01136,CUST0191,2024-04-09,2024-04-16,Pending,Debit Card,Online,39399.02,4360.4,149,Hyderabad,NSW,35187.62,2024-04,2024
ORD01137,CUST0321,2024-04-09,2024-04-12,Delivered,Upi,In-Store,23572.15,4007.74,0,Chennai,RJ,19564.41,2024-04,2024
ORD01138,CUST0190,2024-04-10,2024-04-15,Delivered,Upi,In-Store,20477.3,3987.84,0,Chennai,KA,16489.46,2024-04,2024
ORD01139,CUST0929,2024-04-11,2024-04-14,Pending,Debit Card,Online,29219.16,4673.84,149,Surat,WB,24694.32,2024-04,2024
ORD01140,CUST0630,2024-04-12,2024-04-14,Delivered,Wallet,Mobile App,30744.09,9104.85,49,Delhi,TS,21688.24,2024-04,2024
ORD01141,CUST0425,2024-04-12,2024-04-15,Cancelled,Credit Card,Mobile App,30059.9,4508.11,199,Kolkata,RJ,25750.79,2024-04,2024
ORD01143,CUST0264,2024-04-14,2024-04-21,Cancelled,Wallet,Mobile App,9378.2,1586.09,99,Kolkata,KA,7891.11,2024-04,2024
ORD01144,CUST0265,2024-04-14,2024-04-20,Pending,Credit Card,Mobile App,41924.98,11410.46,199,Sydney,LDN,30713.52,2024-04,2024
ORD01145,CUST0309,2024-04-15,2024-04-16,Returned,Wallet,Online,7862.75,796.9,99,Toronto,NY,7164.85,2024-04,2024
ORD01146,CUST0701,2024-04-16,2024-04-23,Cancelled,Wallet,In-Store,26643.51,4008.21,99,Ahmedabad,GJ,22734.3,2024-04,2024
ORD01147,CUST0533,2024-04-17,2024-04-23,Cancelled,Cod,In-Store,12257.44,2705.28,0,Mumbai,MH,9552.16,2024-04,2024
ORD01148,CUST0286,2024-04-17,2024-04-20,Pending,Credit Card,Mobile App,25067.1,1681.1,149,Toronto,ON,23535.0,2024-04,2024
ORD01150,CUST0985,2024-04-19,2024-04-25,Pending,Debit Card,Online,46508.15,13883.7,49,Jaipur,ON,32673.45,2024-04,2024
ORD01151,CUST0255,2024-04-20,2024-04-25,Cancelled,Wallet,In-Store,25276.96,6522.87,99,Pune,TN,18853.09,2024-04,2024
ORD01152,CUST0821,2024-04-20,2024-04-21,Pending,Credit Card,Online,37411.17,10470.36,149,Pune,GJ,27089.81,2024-04,2024
ORD01153,CUST0944,2024-04-21,2024-04-23,Delivered,Credit Card,In-Store,43239.92,8285.91,0,Mumbai,GJ,34954.01,2024-04,2024
ORD01155,CUST0645,2024-04-22,2024-04-26,Shipped,Debit Card,In-Store,9860.21,3552.44,149,Surat,TN,6456.77,2024-04,2024
ORD01156,CUST0440,2024-04-23,2024-04-26,Shipped,Wallet,Mobile App,4018.89,337.65,199,Toronto,ON,3880.24,2024-04,2024
ORD01157,CUST0786,2024-04-24,2024-04-25,Cancelled,Cod,In-Store,18297.53,1228.04,0,Hyderabad,NSW,17069.49,2024-04,2024
ORD01158,CUST0721,2024-04-25,2024-04-30,Shipped,Wallet,Mobile App,17251.99,4296.56,199,Chennai,RJ,13154.43,2024-04,2024
ORD01159,CUST0748,2024-04-25,2024-04-26,Returned,Net Banking,Mobile App,15249.07,5405.45,0,Toronto,MH,9843.62,2024-04,2024
ORD01160,CUST0556,2024-04-26,2024-05-01,Pending,Net Banking,Mobile App,27744.63,4162.89,99,Surat,NY,23680.74,2024-04,2024
ORD01161,CUST0446,2024-04-27,2024-04-29,Pending,Net Banking,Mobile App,48652.76,2152.44,149,New York,NSW,46649.32,2024-04,2024
ORD01162,CUST0520,2024-04-28,2024-04-30,Pending,Wallet,Mobile App,10835.1,890.79,0,Hyderabad,TS,9944.31,2024-04,2024
ORD01163,CUST0116,2024-04-28,2024-05-04,Cancelled,Upi,Mobile App,38134.01,8724.14,199,Hyderabad,NY,29608.87,2024-04,2024
ORD01164,CUST0894,2024-04-29,2024-05-05,Shipped,Cod,In-Store,36643.75,14551.27,199,Toronto,ON,22291.48,2024-04,2024
ORD01165,CUST0996,2024-04-30,2024-05-04,Pending,Credit Card,In-Store,19320.46,2002.49,199,Delhi,WB,17516.97,2024-04,2024
ORD01166,CUST0906,2024-05-01,2024-05-04,Shipped,Credit Card,Online,45744.92,1880.96,199,Mumbai,MH,44062.96,2024-05,2024
ORD01167,CUST0119,2024-05-01,2024-05-05,Cancelled,Credit Card,Mobile App,37253.68,3608.58,0,Toronto,GJ,33645.1,2024-05,2024
ORD01169,CUST0317,2024-03-05,2024-05-10,Pending,Net Banking,In-Store,14830.08,5873.58,99,Delhi,KA,9055.5,2024-03,2024
ORD01170,CUST0802,2024-03-05,2024-05-08,Pending,Cod,In-Store,12547.98,1668.08,99,Mumbai,DL,10978.9,2024-03,2024
ORD01171,CUST0995,2024-04-05,2024-05-07,Pending,Wallet,Online,47618.27,6109.0,0,Hyderabad,MH,41509.27,2024-04,2024
ORD01172,CUST0228,2024-05-05,2024-05-08,Cancelled,Wallet,In-Store,14911.94,2682.84,199,Bangalore,NSW,12428.1,2024-05,2024
ORD01173,CUST0227,2024-05-06,2024-05-09,Pending,Credit Card,Mobile App,44695.8,11024.47,149,Sydney,TS,33820.33,2024-05,2024
ORD01174,CUST0048,2024-06-05,2024-05-09,Shipped,Credit Card,In-Store,33215.83,4156.79,149,Ahmedabad,MH,29208.04,2024-06,2024
ORD01175,CUST0437,2024-05-07,2024-05-12,Delivered,Upi,In-Store,21664.73,6493.46,99,Toronto,GJ,15270.27,2024-05,2024
ORD01176,CUST0264,2024-08-05,2024-05-09,Cancelled,Wallet,In-Store,6072.0,1356.15,49,London,KA,4764.85,2024-08,2024
ORD01177,CUST0025,2024-05-09,2024-05-13,Pending,Wallet,Online,20389.82,5006.72,199,Surat,NSW,15582.1,2024-05,2024
ORD01178,CUST0620,2024-05-09,2024-05-15,Delivered,Upi,Mobile App,20907.1,5723.83,199,Ahmedabad,MH,15382.27,2024-05,2024
ORD01179,CUST0725,2024-10-05,2024-05-16,Cancelled,Net Banking,In-Store,1243.1,483.17,149,Hyderabad,TS,908.93,2024-10,2024
ORD01180,CUST0533,2024-05-11,2024-05-18,Pending,Cod,In-Store,30831.39,212.98,199,Surat,ON,30817.41,2024-05,2024
ORD01181,CUST0026,2024-11-05,2024-05-16,Pending,Credit Card,Mobile App,12577.93,4025.25,0,Chennai,MH,8552.68,2024-11,2024
ORD01182,CUST0329,2024-12-05,2024-05-19,Cancelled,Debit Card,Online,41228.92,15255.61,49,Pune,LDN,26022.31,2024-12,2024
ORD01183,CUST0576,2024-05-13,2024-05-16,Cancelled,Credit Card,In-Store,25011.15,9282.84,149,Hyderabad,TN,15877.31,2024-05,2024
ORD01184,CUST0512,2024-05-14,2024-05-21,Returned,Debit Card,Mobile App,41799.34,9504.85,149,Sydney,GJ,32443.49,2024-05,2024
ORD01185,CUST0491,2024-05-14,2024-05-17,Pending,Upi,In-Store,9758.28,1057.76,199,Surat,WB,8899.52,2024-05,2024
ORD01186,CUST0088,2024-05-15,2024-05-22,Shipped,Cod,Mobile App,37313.19,166.01,199,Bangalore,MH,37346.18,2024-05,2024
ORD01187,CUST0862,2024-05-16,2024-05-20,Delivered,Wallet,Mobile App,31743.83,11713.27,99,Delhi,DL,20129.56,2024-05,2024
ORD01188,CUST0342,2024-05-17,2024-05-22,Shipped,Upi,Mobile App,27608.28,5034.26,49,Mumbai,ON,22623.02,2024-05,2024
ORD01189,CUST0325,2024-05-17,2024-05-18,Pending,Debit Card,Online,48012.14,12694.57,99,Delhi,WB,35416.57,2024-05,2024
ORD01190,CUST0720,2024-05-18,2024-05-20,Cancelled,Cod,Mobile App,36777.3,3737.88,49,Sydney,MH,33088.42,2024-05,2024
ORD01191,CUST0357,2024-05-19,2024-05-24,Cancelled,Debit Card,Online,7322.93,1024.18,99,Jaipur,GJ,6397.75,2024-05,2024
ORD01192,CUST0609,2024-05-20,2024-05-27,Cancelled,Wallet,In-Store,40588.96,5376.94,199,Toronto,NSW,35411.02,2024-05,2024
ORD01193,CUST0692,2024-05-20,2024-05-25,Returned,Cod,In-Store,1251.09,465.28,199,Delhi,GJ,984.81,2024-05,2024
ORD01194,CUST0676,2024-05-21,2024-05-28,Delivered,Credit Card,Mobile App,2291.5,506.35,49,Jaipur,NSW,1834.15,2024-05,2024
ORD01195,CUST0801,2024-05-22,2024-05-25,Delivered,Credit Card,Mobile App,13181.16,2206.57,99,Jaipur,NSW,11073.59,2024-05,2024
ORD01196,CUST0711,2024-05-22,2024-05-28,Pending,Debit Card,Online,13248.15,5058.78,149,New York,TN,8338.37,2024-05,2024
ORD01198,CUST0790,2024-05-24,2024-05-29,Delivered,Cod,Mobile App,25183.56,7340.27,199,Kolkata,NSW,18042.29,2024-05,2024
ORD01199,CUST0656,2024-05-25,2024-06-01,Shipped,Wallet,In-Store,34421.75,2812.09,0,Surat,NY,31609.66,2024-05,2024
ORD01200,CUST0932,2024-05-25,2024-05-28,Pending,Wallet,Online,42065.78,7259.13,49,Surat,LDN,34855.65,2024-05,2024
ORD01201,CUST0398,2024-05-26,2024-05-28,Cancelled,Wallet,In-Store,26589.07,9856.53,149,New York,TS,16881.54,2024-05,2024
ORD01202,CUST0716,2024-05-27,2024-05-31,Pending,Debit Card,Online,21335.84,8385.29,199,Delhi,GJ,13149.55,2024-05,2024
ORD01203,CUST0911,2024-05-28,2024-06-04,Pending,Net Banking,In-Store,10379.58,2736.07,0,Chennai,MH,7643.51,2024-05,2024
ORD01204,CUST0171,2024-05-28,2024-06-03,Pending,Credit Card,Online,46381.17,15646.15,0,Bangalore,GJ,30735.02,2024-05,2024
ORD01205,CUST0799,2024-05-29,2024-06-04,Delivered,Wallet,In-Store,39988.28,13886.11,199,Toronto,GJ,26301.17,2024-05,2024
ORD01206,CUST0494,2024-05-30,2024-06-06,Delivered,Credit Card,Online,24151.52,5691.27,149,Sydney,KA,18609.25,2024-05,2024
ORD01208,CUST0491,2024-05-31,2024-06-03,Delivered,Wallet,Mobile App,36079.45,3699.6,199,New York,KA,32578.85,2024-05,2024
ORD01209,CUST0952,2024-01-06,2024-01-09,Cancelled,Debit Card,In-Store,16200.34,1593.41,49,Surat,MH,14655.93,2024-01,2024
ORD01210,CUST0625,2024-02-06,2024-06-03,Delivered,Wallet,Mobile App,15471.18,3645.76,0,Chennai,NY,11825.42,2024-02,2024
ORD01211,CUST0054,2024-06-02,2024-06-09,Cancelled,Debit Card,Mobile App,36580.74,14003.59,49,Pune,ON,22626.15,2024-06,2024
ORD01212,CUST0176,2024-06-03,2024-06-05,Delivered,Wallet,Mobile App,12044.49,1726.73,0,Ahmedabad,DL,10317.76,2024-06,2024
ORD01213,CUST0945,2024-04-06,2024-06-06,Returned,Net Banking,Mobile App,10831.14,243.9,199,Pune,LDN,10786.24,2024-04,2024
ORD01214,CUST0365,2024-06-05,2024-06-08,Pending,Wallet,In-Store,32909.65,5184.5,0,Chennai,GJ,27725.15,2024-06,2024
ORD01215,CUST0591,2024-06-05,2024-06-08,Cancelled,Credit Card,Online,25575.59,5289.73,199,Jaipur,TS,20484.86,2024-06,2024
ORD01216,CUST0101,2024-06-06,2024-06-09,Delivered,Cod,Online,40003.78,6080.54,49,Hyderabad,TN,33972.24,2024-06,2024
ORD01217,CUST0705,2024-06-07,2024-06-13,Pending,Upi,Online,38737.49,14553.85,199,Toronto,DL,24382.64,2024-06,2024
