order_id,customer_id,order_date,ship_date,order_status,payment_method,sales_channel,order_amount,discount_amount,shipping_fee,city,state
ORD01162,CUST0520,04-28-2024,2024-04-30,pending,Wallet,mobile app,10835.1,890.79,0,Hyderabad,TS
ORD01163,CUST0116,04-28-2024,2024-05-04,CANCELLED,UPI,Mobile App,38134.01,8724.14,199,Hyderabad,NY
ORD01164,CUST0894,2024-04-29,2024-05-05,SHIPPED,  COD,In-Store,36643.75,14551.27,199,Toronto,ON
ORD01165,CUST0996,04-30-2024,2024-05-04,Pending,credit card,IN-STORE,19320.46,2002.49,199,Delhi,WB
ORD01166,CUST0906,01/05/2024,2024-05-04,SHIPPED,credit card,Online,45744.92,1880.96,199,Mumbai,MH
ORD01167,CUST0119,01/05/2024,2024-05-05,CANCELLED,Credit Card,Mobile App,37253.68,3608.58,0,Toronto,GJ
ORD01119,CUST0077,05-02-2024,2024-05-09,delivered,Debit Card,Online,5170.08,130.94,99,London,DL
ORD01169,CUST0317,05-03-2024,2024-05-10,Pending,Net Banking,IN-STORE,14830.08,5873.58,99,Delhi,KA
ORD01170,CUST0802,05-03-2024,2024-05-08,pending,  COD,In-Store,12547.98,1668.08,99,Mumbai,DL
ORD01171,CUST0995,05-04-2024,2024-05-07,Pending,Wallet,online,47618.27,6109.0,0,Hyderabad,MH
ORD01172,CUST0228,05-05-2024,2024-05-08,CANCELLED,Wallet,In-Store,14911.94,2682.84,199,Bangalore,NSW
ORD01173,CUST0227,06/05/2024,2024-05-09,pending,Credit Card,mobile app,44695.8,11024.47,149,Sydney,TS
ORD01174,CUST0048,05-06-2024,2024-05-09,SHIPPED,Credit Card,In-Store,33215.83,4156.79,149,Ahmedabad,MH
ORD01175,CUST0437,2024-05-07,2024-05-12,Delivered,UPI,IN-STORE,21664.73,6493.46,99,Toronto,GJ
ORD01176,CUST0264,05-08-2024,2024-05-09,Cancelled,WALLET,In-Store,6072.0,1356.15,49,London,KA
ORD01177,CUST0025,2024-05-09,2024-05-13,Pending,Wallet,online,20389.82,5006.72,199,Surat,NSW
ORD01178,CUST0620,09/05/2024,2024-05-15,Delivered,UPI ,Mobile App,20907.1,5723.83,199,Ahmedabad,MH
ORD01179,CUST0725,05-10-2024,2024-05-16,CANCELLED,Net Banking,In-Store,1243.1,483.17,149,Hyderabad,TS
ORD01180,CUST0533,2024-05-11,2024-05-18,pending,  COD,IN-STORE,30831.39,212.98,199,Surat,ON
ORD01181,CUST0026,05-11-2024,2024-05-16,pending,Credit Card,Mobile App,12577.93,4025.25,0,Chennai,MH
ORD01182,CUST0329,05-12-2024,2024-05-19,CANCELLED,Debit Card,Online,41228.92,15255.61,49,Pune,LDN
ORD01183,CUST0576,2024-05-13,,Cancelled,Credit Card,IN-STORE,25011.15,9282.84,149,Hyderabad,TN
ORD01184,CUST0512,14/05/2024,2024-05-21,Returned,Debit Card,Mobile App,41799.34,9504.85,149,Sydney,GJ
ORD01185,CUST0491,14/05/2024,2024-05-17,pending,UPI,In-Store,9758.28,1057.76,199,Surat,WB
ORD01186,CUST0088,2024-05-15,2024-05-22,Shipped,COD,Mobile App,37313.19,166.01,199,Bangalore,MH
ORD01187,CUST0862,2024-05-16,2024-05-20,Delivered,Wallet,Mobile App,31743.83,11713.27,99,Delhi,DL
ORD01188,CUST0342,2024-05-17,2024-05-22,SHIPPED,UPI ,mobile app,27608.28,5034.26,49,Mumbai,ON
ORD01189,CUST0325,05-17-2024,2024-05-18,Pending,Debit Card,online,48012.14,12694.57,99,Delhi,WB
ORD01190,CUST0720,05-18-2024,2024-05-20,CANCELLED,  COD,mobile app,36777.3,3737.88,49,Sydney,MH
ORD01191,CUST0357,2024-05-19,2024-05-24,Cancelled,Debit Card,online,7322.93,1024.18,99,Jaipur,GJ
ORD01192,CUST0609,20/05/2024,2024-05-27,Cancelled,Wallet,IN-STORE,40588.96,5376.94,199,Toronto,NSW
ORD01193,CUST0692,2024-05-20,2024-05-25,Returned,  COD,IN-STORE,1251.09,465.28,199,Delhi,GJ
ORD01194,CUST0676,21/05/2024,2024-05-28,delivered,Credit Card,mobile app,2291.5,506.35,49,Jaipur,NSW
ORD01195,CUST0801,22/05/2024,2024-05-25,delivered,credit card,mobile app,13181.16,2206.57,99,Jaipur,NSW
ORD01196,CUST0711,2024-05-22,2024-05-28,pending,Debit Card,Online,13248.15,5058.78,149,New York,TN
ORD00347,CUST0058,05-23-2024,2024-05-30,Cancelled,WALLET,Mobile App,17119.16,4916.74,0,Surat,KA
ORD01198,CUST0790,05-24-2024,2024-05-29,delivered,COD,Mobile App,25183.56,7340.27,199,Kolkata,NSW
ORD01199,CUST0656,2024-05-25,2024-06-01,SHIPPED,WALLET,IN-STORE,34421.75,2812.09,0,Surat,NY
ORD01200,CUST0932,25/05/2024,,Pending,WALLET,Online,42065.78,7259.13,49,Surat,LDN
ORD01201,CUST0398,26/05/2024,2024-05-28,Cancelled,WALLET,In-Store,26589.07,9856.53,149,New York,TS
ORD01202,CUST0716,27/05/2024,2024-05-31,Pending,Debit Card,Online,21335.84,8385.29,199,Delhi,GJ
ORD01203,CUST0911,2024-05-28,2024-06-04,pending,Net Banking,IN-STORE,10379.58,2736.07,0,Chennai,MH
ORD01204,CUST0171,2024-05-28,2024-06-03,pending,credit card,Online,46381.17,15646.15,0,Bangalore,GJ
ORD01205,CUST0799,29/05/2024,2024-06-04,Delivered,Wallet,IN-STORE,39988.28,13886.11,199,Toronto,GJ
ORD01206,CUST0494,2024-05-30,2024-06-06,Delivered,Credit Card,online,24151.52,5691.27,149,Sydney,KA
ORD01207,CUST0544,05-30-2024,2024-05-31,Returned,Wallet,mobile app,,178.38,199,Sydney,WB
ORD01208,CUST0491,05-31-2024,2024-06-03,delivered,Wallet,mobile app,36079.45,3699.6,199,New York,KA
ORD01209,CUST0952,06-01-2024,,Cancelled,Debit Card,IN-STORE,16200.34,1593.41,49,Surat,MH
ORD01210,CUST0625,06-02-2024,2024-06-03,delivered,WALLET,Mobile App,15471.18,3645.76,0,Chennai,NY
ORD01211,CUST0054,2024-06-02,2024-06-09,CANCELLED,Debit Card,Mobile App,36580.74,14003.59,49,Pune,ON
ORD01212,CUST0176,2024-06-03,2024-06-05,delivered,WALLET,Mobile App,12044.49,1726.73,0,Ahmedabad,DL
ORD01213,CUST0945,06-04-2024,2024-06-06,returned,Net Banking,mobile app,10831.14,243.9,199,Pune,LDN
ORD01214,CUST0365,05/06/2024,2024-06-08,pending,WALLET,IN-STORE,32909.65,5184.5,0,Chennai,GJ
ORD01215,CUST0591,05/06/2024,2024-06-08,Cancelled,credit card,online,25575.59,5289.73,199,Jaipur,TS
ORD01216,CUST0101,06-06-2024,,Delivered,  COD,online,40003.78,6080.54,49,Hyderabad,TN
ORD01217,CUST0705,2024-06-07,2024-06-13,Pending,UPI ,Online,38737.49,14553.85,199,Toronto,DL
ORD01218,CUST0156,06-08-2024,2024-06-15,pending,Debit Card,mobile app,8026.63,2909.6,199,Jaipur,NY
ORD01219,CUST0017,06-08-2024,2024-06-14,Cancelled,  COD,Mobile App,5628.07,491.52,49,New York,WB
ORD01220,CUST0731,09/06/2024,,Pending,credit card,Online,44924.06,9240.69,149,Delhi,ON
ORD01221,CUST0748,2024-06-10,2024-06-13,Pending,UPI ,mobile app,47111.87,7960.12,149,Delhi,MH
ORD00050,CUST0273,10/06/2024,2024-06-12,CANCELLED,Debit Card,Mobile App,30579.51,4883.23,99,Delhi,TN
ORD01223,CUST0978,11/06/2024,2024-06-17,delivered,UPI ,IN-STORE,48680.94,14294.01,199,Pune,KA
ORD01224,CUST0400,06-12-2024,2024-06-16,pending,Credit Card,IN-STORE,16802.68,533.31,99,London,MH
ORD01225,CUST0977,13/06/2024,2024-06-15,Delivered,  COD,Mobile App,23931.04,8588.59,99,Ahmedabad,MH
ORD01226,CUST0242,2024-06-13,2024-06-15,Returned,Credit Card,IN-STORE,25197.02,6275.59,99,Mumbai,NY
ORD01227,CUST0480,06-14-2024,2024-06-20,Pending,COD,mobile app,13894.06,5374.04,0,Sydney,NSW
ORD01228,CUST0173,06-15-2024,2024-06-17,Returned,WALLET,Online,26375.51,7215.33,49,Chennai,TN
ORD01229,CUST0120,2024-06-16,2024-06-23,Delivered,UPI,mobile app,6102.99,1826.48,0,Hyderabad,LDN
ORD01230,CUST0423,06-16-2024,2024-06-17,Pending,WALLET,Mobile App,21277.6,2848.18,99,Ahmedabad,NY
ORD01231,CUST0183,06-17-2024,2024-06-20,delivered,Net Banking,mobile app,15982.85,4906.76,149,Pune,LDN
ORD01232,CUST0908,18/06/2024,2024-06-19,delivered,UPI,Online,20224.8,4282.71,149,Kolkata,ON
ORD01233,CUST0742,18/06/2024,2024-06-22,delivered,  COD,IN-STORE,45684.4,910.41,49,Mumbai,GJ
ORD01234,CUST0990,2024-06-19,2024-06-25,Returned,Wallet,IN-STORE,9265.9,3095.07,149,New York,TS
ORD01235,CUST0407,20/06/2024,2024-06-27,SHIPPED,Credit Card,In-Store,4384.49,1291.51,199,Delhi,TN
ORD01236,CUST0405,06-21-2024,2024-06-25,CANCELLED,UPI ,mobile app,8710.34,978.28,49,Sydney,NY
ORD01237,CUST0743,21/06/2024,2024-06-24,returned,Debit Card,Mobile App,39614.83,3406.34,199,Sydney,NY
ORD01238,CUST0024,2024-06-22,2024-06-23,Cancelled,WALLET,Mobile App,27709.53,6292.56,199,Kolkata,GJ
ORD01239,CUST0222,2024-06-23,2024-06-27,returned,credit card,online,34738.48,13268.95,199,Hyderabad,RJ
ORD01240,CUST0150,06-24-2024,2024-06-25,pending,Debit Card,mobile app,39702.33,3121.16,99,Sydney,RJ
ORD01241,CUST0195,06-24-2024,2024-06-26,pending,UPI,Mobile App,42731.18,14878.43,149,New York,TS
ORD01242,CUST0332,2024-06-25,,Delivered,WALLET,Online,44069.1,7035.75,149,Bangalore,TS
ORD01243,CUST0521,2024-06-26,2024-07-01,Returned,Net Banking,In-Store,13134.61,2189.95,0,Kolkata,KA
ORD01244,CUST0305,06-26-2024,2024-06-30,Shipped,Net Banking,Mobile App,44635.56,730.29,149,Bangalore,GJ
ORD01245,CUST0075,27/06/2024,2024-06-29,Shipped,UPI,Online,37412.16,14823.64,49,Hyderabad,RJ
ORD01246,CUST0549,06-28-2024,2024-06-29,SHIPPED,Debit Card,online,16704.62,1377.86,99,Sydney,GJ
ORD01247,CUST0816,29/06/2024,,pending,Net Banking,online,30005.11,1838.2,199,Pune,MH
ORD01248,CUST0007,06-29-2024,2024-07-05,CANCELLED,COD,IN-STORE,22277.93,5583.18,49,Pune,KA
ORD01249,CUST0180,2024-06-30,2024-07-01,CANCELLED,WALLET,Mobile App,2224.43,872.97,99,Hyderabad,NY
ORD01250,CUST0638,07-01-2024,2024-07-05,Shipped,Wallet,Mobile App,42504.6,11034.33,49,Kolkata,TN
ORD01251,CUST0328,02/07/2024,2024-07-08,delivered,UPI,Mobile App,33711.52,6121.86,99,Bangalore,WB
ORD01252,CUST0353,02/07/2024,2024-07-07,returned,UPI,IN-STORE,8019.87,585.11,99,Mumbai,DL
ORD01253,CUST0674,07-03-2024,2024-07-06,SHIPPED,Credit Card,mobile app,19943.48,5116.28,99,Bangalore,ON
ORD01254,CUST0635,04/07/2024,2024-07-05,Returned,WALLET,In-Store,22345.97,5448.04,0,Delhi,NSW
ORD01255,CUST0604,2024-07-05,2024-07-06,SHIPPED,COD,Mobile App,4201.09,1312.89,199,Sydney,GJ
ORD01256,CUST0582,07-05-2024,,pending,Credit Card,Mobile App,30396.78,786.35,149,Chennai,GJ
ORD01257,CUST0975,06/07/2024,,Cancelled,Credit Card,IN-STORE,28672.07,7890.47,99,Pune,TS
ORD01258,CUST0502,2024-07-07,2024-07-11,CANCELLED,Net Banking,IN-STORE,39059.55,5297.31,0,London,GJ
ORD01259,CUST0480,07/07/2024,2024-07-09,SHIPPED,UPI ,Online,27120.73,5641.26,49,Hyderabad,WB
ORD01260,CUST0789,07-08-2024,2024-07-15,delivered,Debit Card,Online,33181.88,6316.09,149,Toronto,LDN
ORD01261,CUST0233,07-09-2024,2024-07-12,SHIPPED,UPI ,IN-STORE,39028.58,9091.3,0,Kolkata,TS
ORD01262,CUST0739,10/07/2024,2024-07-11,returned,UPI ,mobile app,15219.32,3730.3,49,Surat,MH
ORD01263,CUST0467,07-10-2024,2024-07-12,Delivered,Wallet,In-Store,49201.13,8500.17,149,London,ON
ORD01264,CUST0994,2024-07-11,2024-07-12,Returned,  COD,mobile app,43005.19,13773.76,49,London,TS
ORD01265,CUST0939,07-12-2024,,Returned,  COD,In-Store,41520.41,4411.65,199,Bangalore,GJ
ORD01266,CUST0816,13/07/2024,2024-07-17,CANCELLED,Wallet,online,20305.28,7711.63,49,Bangalore,LDN
ORD01267,CUST0585,07-13-2024,2024-07-20,Returned,credit card,online,10604.4,2518.51,149,New York,LDN
ORD01268,CUST0201,07-14-2024,2024-07-15,SHIPPED,UPI,Mobile App,2482.16,122.19,99,Chennai,MH
ORD01269,CUST0617,2024-07-15,2024-07-20,pending,UPI ,Mobile App,42954.53,13169.85,199,Surat,LDN
ORD01270,CUST0851,15/07/2024,2024-07-20,Cancelled,COD,online,3680.65,1316.84,99,Hyderabad,GJ
ORD01271,CUST0368,16/07/2024,2024-07-23,Cancelled,  COD,online,8730.14,3291.56,149,Mumbai,MH
ORD00698,CUST0501,17/07/2024,2024-07-18,Pending,Credit Card,mobile app,12802.66,1143.28,99,Ahmedabad,NSW
ORD01273,CUST0874,2024-07-18,2024-07-25,Pending,credit card,online,24441.12,931.02,199,Sydney,GJ
ORD01274,CUST0593,18/07/2024,2024-07-23,returned,credit card,online,23432.89,5807.37,99,Sydney,LDN
ORD01275,CUST0324,19/07/2024,2024-07-21,Shipped,Debit Card,Mobile App,26866.69,10389.22,99,Delhi,RJ
ORD01276,CUST0782,2024-07-20,2024-07-24,Pending,Debit Card,Mobile App,33740.14,7855.69,99,Toronto,DL
ORD01277,CUST0355,2024-07-21,2024-07-22,Returned,UPI,IN-STORE,41659.93,6034.45,199,Ahmedabad,KA
ORD01109,CUST0070,21/07/2024,2024-07-28,CANCELLED,credit card,In-Store,2311.13,727.93,199,Chennai,GJ
ORD01279,CUST0578,07-22-2024,2024-07-23,returned,UPI,Mobile App,32049.72,9957.14,149,New York,LDN
ORD01280,CUST0985,23/07/2024,2024-07-30,delivered,Credit Card,Mobile App,36829.5,11595.38,99,Hyderabad,TN
ORD01281,CUST0659,24/07/2024,2024-07-31,delivered,Net Banking,mobile app,23304.2,2345.55,199,Chennai,LDN
ORD01282,CUST0836,2024-07-24,2024-07-26,CANCELLED,Credit Card,Online,35844.23,3648.73,149,Hyderabad,DL
ORD01283,CUST0150,2024-07-25,2024-07-30,pending,credit card,In-Store,40486.94,13288.06,49,Kolkata,GJ
ORD01284,CUST0261,07-26-2024,2024-07-27,pending,WALLET,In-Store,17530.04,2239.23,99,Kolkata,LDN
ORD01285,CUST0738,2024-07-26,2024-07-31,Delivered,Wallet,IN-STORE,10915.93,4099.28,99,Mumbai,NSW
ORD01286,CUST0463,07-27-2024,2024-08-02,Delivered,Debit Card,online,6220.79,63.2,199,Toronto,TS
ORD01240,CUST0276,07-28-2024,2024-07-30,SHIPPED,credit card,In-Store,3983.87,554.45,0,Surat,NY
ORD01288,CUST0699,2024-07-29,2024-08-02,Pending,Wallet,Mobile App,5332.52,1599.13,149,Pune,LDN
ORD01289,CUST0088,29/07/2024,,Cancelled,UPI ,mobile app,13558.55,181.38,199,Sydney,NSW
ORD01290,CUST0076,30/07/2024,2024-07-31,returned,Debit Card,IN-STORE,47213.55,5903.6,0,Hyderabad,NY
ORD01291,CUST0066,2024-07-31,,Returned,UPI,In-Store,5581.11,1781.77,199,Ahmedabad,ON
ORD01292,CUST0491,2024-08-01,2024-08-04,delivered,Debit Card,online,27528.89,8715.22,199,New York,KA
ORD01293,CUST0692,08-01-2024,2024-08-08,returned,Debit Card,IN-STORE,12574.34,5020.75,149,Mumbai,GJ
ORD01294,CUST0222,2024-08-02,2024-08-04,returned,  COD,online,43971.65,13993.25,199,London,LDN
ORD01295,CUST0401,03/08/2024,2024-08-05,Returned,credit card,IN-STORE,2983.87,152.88,199,New York,DL
ORD01296,CUST0987,2024-08-03,2024-08-04,Pending,Credit Card,Online,4360.2,372.59,99,Mumbai,RJ
ORD01297,CUST0945,2024-08-04,2024-08-10,SHIPPED,Debit Card,Online,30643.38,912.08,49,Kolkata,TN
ORD01298,CUST0467,2024-08-05,2024-08-06,Returned,  COD,online,42877.79,2829.39,99,Mumbai,KA
ORD01299,CUST0013,08-06-2024,2024-08-12,Delivered,Debit Card,Online,20318.91,5464.75,49,Toronto,NSW
ORD01300,CUST0224,06/08/2024,,pending,Debit Card,mobile app,36386.28,6026.24,0,Toronto,KA
ORD01301,CUST0728,07/08/2024,,SHIPPED,UPI,Mobile App,48166.95,3776.62,0,Chennai,NY
ORD01302,CUST0541,08-08-2024,2024-08-14,Delivered,Net Banking,Mobile App,33709.87,3078.75,99,Surat,TS
ORD01303,CUST0436,08-09-2024,2024-08-16,CANCELLED,WALLET,Mobile App,18301.4,5957.17,149,Jaipur,MH
ORD01304,CUST0152,2024-08-09,2024-08-14,returned,WALLET,IN-STORE,48718.04,6678.37,149,Sydney,KA
ORD01305,CUST0985,10/08/2024,2024-08-13,delivered,Net Banking,Mobile App,40507.93,15327.81,0,Delhi,TN
ORD01306,CUST0364,2024-08-11,2024-08-18,Cancelled,Net Banking,IN-STORE,38203.01,5964.87,199,Mumbai,GJ
ORD01307,CUST0403,2024-08-12,2024-08-13,Delivered,Credit Card,Mobile App,33643.74,12877.67,49,Ahmedabad,TN
ORD01308,CUST0981,08-12-2024,2024-08-17,Shipped,UPI,IN-STORE,8402.92,2913.25,149,Surat,WB
ORD01309,CUST0669,08-13-2024,2024-08-15,Pending,Wallet,mobile app,24512.67,6293.98,199,Toronto,NSW
ORD01310,CUST0475,14/08/2024,2024-08-19,Delivered,Wallet,mobile app,16724.02,4138.84,99,Pune,NY
ORD01311,CUST0884,2024-08-14,2024-08-19,Cancelled,WALLET,online,15991.81,6164.91,99,Delhi,KA
ORD01312,CUST0442,08-15-2024,2024-08-19,Cancelled,  COD,online,10817.03,1621.62,99,Kolkata,GJ
ORD01313,CUST0107,16/08/2024,2024-08-19,returned,UPI ,Mobile App,5557.83,216.88,199,Chennai,WB
ORD01314,CUST0106,08-17-2024,2024-08-21,CANCELLED,WALLET,mobile app,34844.52,1189.29,149,Pune,DL
ORD01315,CUST0165,2024-08-17,,Delivered,UPI,Online,48321.92,13281.75,49,Bangalore,GJ
ORD01316,CUST0374,18/08/2024,2024-08-25,Shipped,Credit Card,online,32438.59,7005.11,199,Delhi,WB
ORD01317,CUST0971,2024-08-19,2024-08-21,Cancelled,credit card,online,36141.62,7416.13,0,Hyderabad,NSW
ORD00097,CUST0569,20/08/2024,2024-08-27,CANCELLED,UPI,In-Store,43111.57,16194.42,99,New York,TS
ORD01319,CUST0299,08-20-2024,2024-08-26,pending,Net Banking,In-Store,1492.27,44.47,199,Toronto,LDN
ORD01320,CUST0748,21/08/2024,2024-08-22,Shipped,Debit Card,mobile app,13421.45,320.32,0,London,MH
ORD01321,CUST0871,08-22-2024,,SHIPPED,COD,IN-STORE,27130.96,9891.06,0,Delhi,ON
ORD01322,CUST0165,22/08/2024,2024-08-26,Pending,Wallet,Mobile App,43934.64,6939.79,99,London,NY
ORD01323,CUST0211,2024-08-23,2024-08-29,CANCELLED,WALLET,online,36642.5,154.88,149,Bangalore,TS
ORD01324,CUST0213,2024-08-24,,Cancelled,credit card,mobile app,5509.53,1197.69,149,Mumbai,MH
ORD01325,CUST0032,08-25-2024,2024-08-29,Cancelled,  COD,online,18721.51,3618.37,149,Bangalore,TS
ORD01326,CUST0816,08-25-2024,,delivered,  COD,Online,20860.2,7997.48,149,Bangalore,LDN
ORD01327,CUST0015,2024-08-26,,SHIPPED,WALLET,In-Store,26225.27,5414.42,199,Hyderabad,WB
ORD01328,CUST0557,08-27-2024,2024-08-30,CANCELLED,Debit Card,Mobile App,25100.09,8171.81,49,New York,MH
ORD01329,CUST0044,2024-08-28,2024-09-01,returned,Credit Card,Mobile App,33597.18,5202.49,99,Delhi,NY
ORD01330,CUST0371,28/08/2024,2024-09-03,Delivered,WALLET,IN-STORE,12909.46,2217.33,99,Ahmedabad,MH
ORD01331,CUST0408,08-29-2024,2024-09-01,delivered,credit card,In-Store,20123.77,-100.0,49,Pune,DL
ORD01332,CUST0980,08-30-2024,,CANCELLED,Debit Card,Mobile App,39824.63,9066.12,199,Kolkata,DL
ORD01333,CUST0256,31/08/2024,2024-09-04,Shipped,WALLET,Online,32294.13,2964.19,49,Delhi,KA
ORD01334,CUST0033,31/08/2024,,Delivered,credit card,In-Store,5813.18,2235.35,149,Kolkata,RJ
ORD01335,CUST0761,01/09/2024,2024-09-03,CANCELLED,  COD,online,3550.65,1226.22,199,Jaipur,WB
ORD01336,CUST0971,09-02-2024,,Delivered,Credit Card,online,49674.16,-100.0,149,Mumbai,TN
ORD01337,CUST0521,02/09/2024,2024-09-04,Shipped,COD,online,8840.06,3397.15,49,Surat,RJ
ORD01338,CUST0717,2024-09-03,2024-09-05,delivered,Wallet,Mobile App,45076.28,13137.49,99,Pune,DL
ORD01339,CUST0150,2024-09-04,2024-09-10,Cancelled,Credit Card,IN-STORE,272.02,18.96,149,Kolkata,DL
ORD01340,CUST0592,2024-09-05,2024-09-06,Cancelled,Wallet,mobile app,1351.69,382.71,149,Hyderabad,MH
ORD01341,CUST0988,09-05-2024,2024-09-12,pending,UPI,Online,622.18,215.23,199,New York,MH
ORD00007,CUST0171,2024-09-06,2024-09-12,Returned,Debit Card,online,18466.06,1704.72,199,Sydney,MH
ORD01343,CUST0644,2024-09-07,2024-09-13,Cancelled,Debit Card,Mobile App,41975.88,10725.31,0,Delhi,KA
ORD01344,CUST0259,2024-09-08,2024-09-10,delivered,UPI,Online,44280.94,5779.04,0,Jaipur,LDN
ORD01345,CUST0653,08/09/2024,2024-09-11,SHIPPED,Credit Card,In-Store,12760.69,2929.4,99,London,NSW
ORD01346,CUST0573,09-09-2024,2024-09-16,pending,Net Banking,In-Store,36746.79,4472.2,0,Pune,ON
ORD01347,CUST0143,10/09/2024,2024-09-17,Delivered,credit card,online,9550.98,2182.81,99,Hyderabad,KA
ORD01348,CUST0524,10/09/2024,2024-09-11,Pending,Credit Card,In-Store,35356.03,8008.3,0,Delhi,RJ
ORD01349,CUST0478,09-11-2024,2024-09-18,pending,  COD,mobile app,37942.51,9150.19,0,Chennai,LDN
ORD01350,CUST0229,2024-09-12,2024-09-16,pending,Debit Card,online,,11989.58,49,Chennai,GJ
ORD01351,CUST0985,13/09/2024,2024-09-16,Pending,credit card,online,45386.98,16216.8,99,New York,KA
ORD01352,CUST0931,13/09/2024,2024-09-14,CANCELLED,COD,Mobile App,46649.68,7127.83,99,Chennai,MH
ORD01353,CUST0859,2024-09-14,2024-09-21,pending,Debit Card,In-Store,27089.44,2512.37,199,Kolkata,GJ
ORD01354,CUST0886,15/09/2024,2024-09-18,Shipped,  COD,Online,22466.08,5019.96,0,Kolkata,ON
ORD01355,CUST0176,2024-09-16,2024-09-18,delivered,Credit Card,Mobile App,41653.14,-100.0,149,Pune,NY
ORD01356,CUST0819,2024-09-16,2024-09-22,SHIPPED,COD,Mobile App,11299.59,1467.13,199,London,TS
ORD01357,CUST0114,2024-09-17,2024-09-20,delivered,COD,Online,31787.62,10706.52,0,Toronto,NY
ORD01358,CUST0041,09-18-2024,2024-09-21,returned,credit card,mobile app,11893.08,1082.97,49,Mumbai,NY
ORD01359,CUST0910,2024-09-19,2024-09-25,SHIPPED,Credit Card,mobile app,37446.0,10822.83,149,Bangalore,MH
ORD01360,CUST0484,09-19-2024,,returned,  COD,In-Store,25043.64,50087.28,99,Jaipur,GJ
ORD01361,CUST0700,20/09/2024,2024-09-23,delivered,Debit Card,Mobile App,14117.22,3011.65,0,Pune,MH
ORD01362,CUST0734,21/09/2024,2024-09-28,pending,WALLET,Online,49162.63,14264.28,49,Surat,KA
ORD01363,CUST0535,2024-09-21,2024-09-25,returned,UPI ,online,49542.28,7669.48,99,Toronto,ON
ORD01364,CUST0538,2024-09-22,2024-09-28,Returned,Debit Card,mobile app,2668.07,634.31,199,Delhi,RJ
ORD01365,CUST0208,09-23-2024,2024-09-29,delivered,COD,Online,29028.1,10331.35,149,Pune,LDN
ORD01366,CUST0086,2024-09-24,2024-09-26,pending,Credit Card,Online,5464.38,1058.16,199,Kolkata,KA
ORD01367,CUST0176,24/09/2024,,delivered,  COD,Mobile App,22533.79,2613.29,99,London,GJ
ORD01368,CUST0652,25/09/2024,2024-09-30,returned,Net Banking,Mobile App,25635.63,8103.41,49,Toronto,ON
ORD01369,CUST0452,09-26-2024,,delivered,COD,Mobile App,10583.41,2145.93,99,Pune,WB
ORD01370,CUST0236,09-27-2024,2024-09-29,returned,credit card,Mobile App,37934.77,8800.41,199,Jaipur,GJ
ORD01371,CUST0734,27/09/2024,2024-10-04,returned,WALLET,IN-STORE,,6548.01,149,Delhi,GJ
ORD01372,CUST0438,09-28-2024,2024-10-03,delivered,Wallet,In-Store,29547.62,7061.4,149,Ahmedabad,ON
ORD01373,CUST0362,29/09/2024,2024-09-30,delivered,COD,Mobile App,,14566.66,149,New York,TS
ORD01374,CUST0781,2024-09-29,2024-10-04,Delivered,COD,Mobile App,44529.5,7819.97,99,Surat,KA
ORD01375,CUST0942,30/09/2024,2024-10-05,delivered,WALLET,Mobile App,10335.52,2335.83,149,Delhi,TN
ORD01376,CUST0298,2024-10-01,2024-10-03,delivered,Wallet,IN-STORE,23474.95,1725.29,149,New York,GJ
ORD01377,CUST0558,10-02-2024,2024-10-06,Cancelled,Credit Card,Mobile App,2853.19,499.66,49,Pune,TN
ORD01378,CUST0358,10-02-2024,2024-10-05,SHIPPED,credit card,Mobile App,27739.54,4654.06,49,London,MH
ORD01379,CUST0153,10-03-2024,2024-10-07,Pending,Credit Card,online,27028.0,9740.96,49,Ahmedabad,LDN
ORD01380,CUST0189,10-04-2024,2024-10-08,returned,WALLET,In-Store,9710.36,3657.47,49,Jaipur,TS
ORD01381,CUST0003,10-05-2024,2024-10-11,Shipped,Wallet,Online,30877.45,-100.0,99,Bangalore,TN
ORD01382,CUST0484,2024-10-05,2024-10-09,pending,  COD,online,40738.33,14496.28,149,Surat,ON
ORD01383,CUST0137,2024-10-06,2024-10-07,Shipped,Credit Card,IN-STORE,35415.13,9633.64,0,Mumbai,TN
ORD01384,CUST0007,07/10/2024,2024-10-10,Returned,credit card,mobile app,6612.69,902.03,199,London,NSW
ORD01385,CUST0066,2024-10-07,2024-10-12,CANCELLED,UPI,In-Store,7114.68,869.47,49,Pune,NY
ORD01386,CUST0632,08/10/2024,2024-10-15,delivered,UPI ,In-Store,35798.58,695.35,149,Bangalore,GJ
ORD01387,CUST0460,2024-10-09,2024-10-14,Returned,COD,Mobile App,26600.02,8810.22,99,London,TN
ORD01388,CUST0866,2024-10-10,2024-10-14,Shipped,Wallet,mobile app,47359.38,4648.97,0,Toronto,LDN
ORD01389,CUST0024,10-10-2024,2024-10-12,CANCELLED,credit card,online,38256.97,7961.77,0,Hyderabad,ON
ORD01390,CUST0564,11/10/2024,,Cancelled,credit card,mobile app,48157.97,17423.83,199,Surat,KA
ORD01391,CUST0303,10-12-2024,2024-10-18,returned,WALLET,online,48723.88,7994.56,99,Bangalore,LDN
ORD01392,CUST0142,10-13-2024,2024-10-20,delivered,  COD,online,40055.65,7685.42,149,Bangalore,GJ
ORD01393,CUST0558,2024-10-13,2024-10-17,Pending,Net Banking,IN-STORE,22386.84,3554.02,49,Delhi,RJ
