order_id,store_id,datetime,customer_id,item_id,quantity,total_amount,payment_mode,customer_type
ORD01595,102,2026-05-29 21:59:43,CUST-0263,26,1,195,UPI,mobile-app
ORD01596,103,2026-05-29 14:33:26,CUST-0191,34,1,265,Cash,walk-in
ORD01597,101,2026-05-29 11:24:50,CUST-0242,7,5,1225,Cash,walk-in
ORD01598,104,2026-05-29 14:37:29,CUST-0021,21,1,195,Cash,walk-in
ORD01599,102,2026-05-29 15:10:27,CUST-0337,16,2,730,Cash,walk-in
ORD01600,104,2026-05-29 21:04:16,CUST-0051,7,2,490,Cash,mobile-app
ORD01601,104,2026-05-29 07:01:34,CUST-0006,8,2,390,Cash,mobile-app
ORD01602,102,2026-05-29 18:27:10,CUST-0162,19,4,640,Cash,walk-in
ORD01603,104,2026-05-29 18:59:04,CUST-0122,4,1,195,UPI,walk-in
ORD01604,101,2026-05-29 07:56:25,CUST-0263,7,4,980,Card,mobile-app
ORD01605,102,2026-05-29 12:10:44,CUST-0309,2,1,235,Cash,mobile-app
ORD01606,102,2026-05-29 14:51:05,CUST-0297,34,1,265,UPI,mobile-app
ORD01607,105,2026-05-29 20:58:51,CUST-0301,7,1,245,UPI,mobile-app
ORD01608,102,2026-05-29 19:27:54,CUST-0111,19,3,480,Cash,mobile-app
ORD01609,104,2026-05-29 09:53:40,CUST-0063,6,2,350,Cash,walk-in
ORD01610,101,2026-05-29 11:17:22,CUST-0238,23,1,325,Cash,walk-in
ORD01611,101,2026-05-29 19:37:37,CUST-0176,9,3,705,UPI,walk-in
ORD01612,105,2026-05-29 18:06:06,CUST-0141,4,2,390,Cash,walk-in
ORD01613,103,2026-05-29 18:50:17,CUST-0170,31,3,1095,UPI,walk-in
ORD01614,101,2026-05-29 16:50:46,CUST-0344,3,3,645,Cash,mobile-app
ORD01615,103,2026-05-29 07:37:23,CUST-0193,9,2,470,Card,walk-in
ORD01616,101,2026-05-29 19:00:59,CUST-0189,30,1,365,Cash,mobile-app
ORD01617,105,2026-05-29 16:35:56,CUST-0238,21,1,195,UPI,walk-in
ORD01618,101,2026-05-29 21:30:19,CUST-0195,8,1,195,UPI,mobile-app
ORD01619,102,2026-05-29 17:58:41,CUST-0087,26,3,585,Cash,walk-in
ORD01620,102,2026-05-29 12:31:19,CUST-0008,17,1,375,UPI,mobile-app
ORD01621,105,2026-05-29 08:03:02,CUST-0035,15,2,690,Cash,mobile-app
ORD01622,103,2026-05-29 18:47:23,CUST-0090,19,1,160,UPI,mobile-app
ORD01623,105,2026-05-29 20:59:07,CUST-0038,10,1,185,Cash,mobile-app
ORD01624,101,2026-05-29 20:11:44,CUST-0054,33,1,365,Cash,mobile-app
ORD01625,104,2026-05-29 11:42:34,CUST-0344,27,1,345,UPI,mobile-app
ORD01626,104,2026-05-29 20:42:20,CUST-0300,25,3,885,UPI,mobile-app
ORD01627,101,2026-05-29 07:19:38,CUST-0329,25,2,590,Cash,mobile-app
ORD01628,101,2026-05-29 19:11:45,CUST-0100,11,1,215,Cash,walk-in
ORD01629,105,2026-05-29 15:06:11,CUST-0079,21,2,390,Cash,mobile-app
ORD01630,102,2026-05-29 12:37:56,CUST-0116,20,1,160,Cash,mobile-app
ORD01631,101,2026-05-29 20:23:27,CUST-0009,2,2,470,Cash,mobile-app
ORD01632,101,2026-05-29 07:40:59,CUST-0241,8,6,1170,UPI,walk-in
ORD01633,102,2026-05-29 21:18:32,CUST-0131,16,2,730,Cash,mobile-app
ORD01634,101,2026-05-29 08:30:16,CUST-0106,7,1,245,Card,mobile-app
ORD01635,102,2026-05-29 10:39:13,CUST-0063,10,1,185,UPI,mobile-app
ORD01636,104,2026-05-29 07:10:57,CUST-0175,17,2,750,UPI,mobile-app
ORD01637,104,2026-05-29 10:21:18,CUST-0042,21,1,195,Cash,mobile-app
ORD01638,105,2026-05-29 10:30:52,CUST-0154,9,2,470,UPI,mobile-app
ORD01639,105,2026-05-29 12:38:46,CUST-0146,32,4,1300,UPI,walk-in
ORD01640,104,2026-05-29 21:05:05,CUST-0174,31,1,365,Cash,mobile-app
ORD01641,104,2026-05-29 10:39:11,CUST-0168,21,2,390,UPI,walk-in
ORD01642,104,2026-05-29 14:47:45,CUST-0291,23,1,325,Cash,walk-in
ORD01643,101,2026-05-29 07:39:05,CUST-0288,8,3,585,Cash,mobile-app
ORD01644,105,2026-05-29 12:34:24,CUST-0235,15,2,690,UPI,mobile-app
ORD01645,104,2026-05-29 20:03:14,CUST-0020,19,4,640,Cash,mobile-app
ORD01646,103,2026-05-29 15:27:10,CUST-0061,24,3,975,Cash,walk-in
ORD01647,103,2026-05-29 10:37:25,CUST-0022,7,2,490,Card,mobile-app
ORD01648,102,2026-05-29 07:09:58,CUST-0102,12,1,175,Card,mobile-app
ORD01649,105,2026-05-29 07:44:46,CUST-0191,28,1,315,Cash,mobile-app
ORD01650,102,2026-05-29 16:06:45,CUST-0018,9,2,470,UPI,mobile-app
ORD01651,105,2026-05-29 14:17:06,CUST-0224,2,2,470,UPI,mobile-app
ORD01652,101,2026-05-29 08:31:35,CUST-0135,5,9,2025,Cash,mobile-app
ORD01653,103,2026-05-29 19:12:01,CUST-0282,24,2,650,UPI,mobile-app
ORD01654,105,2026-05-29 21:03:28,CUST-0228,33,1,365,Cash,walk-in
ORD01655,104,2026-05-29 08:22:15,CUST-0279,10,1,185,UPI,mobile-app
ORD01656,103,2026-05-29 18:07:33,CUST-0227,21,1,195,Cash,mobile-app
ORD01657,105,2026-05-29 12:50:08,CUST-0121,9,4,940,Cash,mobile-app
ORD01658,102,2026-05-29 17:01:32,CUST-0106,9,3,705,Cash,mobile-app
ORD01659,102,2026-05-30 07:21:37,CUST-0298,27,2,690,UPI,mobile-app
ORD01660,104,2026-05-30 12:21:30,CUST-0330,31,1,365,UPI,mobile-app
ORD01661,105,2026-05-30 21:01:29,CUST-0214,26,1,195,UPI,walk-in
ORD01662,103,2026-05-30 19:50:18,CUST-0101,8,2,390,UPI,mobile-app
ORD01663,102,2026-05-30 10:35:17,CUST-0298,18,2,690,Cash,mobile-app
ORD01664,102,2026-05-30 08:25:53,CUST-0274,21,1,195,Cash,mobile-app
ORD01665,105,2026-05-30 19:31:03,CUST-0101,21,2,390,Cash,walk-in
ORD01666,104,2026-05-30 14:30:56,CUST-0108,7,2,490,Card,mobile-app
ORD01667,102,2026-05-30 12:21:37,CUST-0285,13,1,235,Cash,walk-in
ORD01668,105,2026-05-30 20:28:32,CUST-0223,10,1,185,UPI,walk-in
ORD01669,105,2026-05-30 19:38:04,CUST-0123,2,4,940,UPI,walk-in
ORD01670,103,2026-05-30 12:59:33,CUST-0151,16,1,365,UPI,walk-in
ORD01671,103,2026-05-30 12:23:55,CUST-0117,10,2,370,UPI,walk-in
ORD01672,105,2026-05-30 21:56:49,CUST-0243,21,1,195,Card,mobile-app
ORD01673,105,2026-05-30 18:43:43,CUST-0217,24,1,325,Cash,mobile-app
ORD01674,105,2026-05-30 12:39:11,CUST-0294,21,4,780,UPI,mobile-app
ORD01675,102,2026-05-30 20:19:36,CUST-0281,4,1,195,UPI,mobile-app
ORD01676,104,2026-05-30 20:29:53,CUST-0086,34,1,265,UPI,mobile-app
ORD01677,102,2026-05-30 18:41:37,CUST-0217,10,1,185,Cash,mobile-app
ORD01678,104,2026-05-30 18:23:58,CUST-0148,5,2,450,Cash,mobile-app
ORD01679,103,2026-05-30 07:52:36,CUST-0233,34,1,265,UPI,walk-in
ORD01680,105,2026-05-30 18:40:59,CUST-0095,32,2,650,Cash,mobile-app
ORD01681,102,2026-05-30 08:14:54,CUST-0304,18,4,1380,UPI,walk-in
ORD01682,104,2026-05-30 14:01:06,CUST-0267,1,4,980,UPI,walk-in
ORD01683,103,2026-05-30 18:19:08,CUST-0201,30,3,1095,Card,walk-in
ORD01684,101,2026-05-30 10:06:52,CUST-0126,32,1,325,UPI,mobile-app
ORD01685,101,2026-05-30 20:36:56,CUST-0021,2,3,705,Cash,walk-in
ORD01686,102,2026-05-30 11:25:30,CUST-0348,15,1,345,Cash,walk-in
ORD01687,102,2026-05-30 14:07:27,CUST-0220,13,3,705,Cash,mobile-app
ORD01688,105,2026-05-30 08:27:33,CUST-0207,9,1,235,Cash,mobile-app
ORD01689,101,2026-05-30 17:41:46,CUST-0135,29,3,645,UPI,mobile-app
ORD01690,101,2026-05-30 15:46:24,CUST-0276,6,2,350,UPI,walk-in
ORD01691,105,2026-05-30 07:28:19,CUST-0076,23,4,1300,Cash,walk-in
ORD01692,104,2026-05-30 13:47:35,CUST-0109,10,2,370,Cash,mobile-app
ORD01693,105,2026-05-30 13:03:27,CUST-0316,8,1,195,Cash,walk-in
ORD01694,105,2026-05-30 18:24:32,CUST-0332,7,2,490,UPI,mobile-app
ORD01695,102,2026-05-30 07:24:32,CUST-0178,35,2,550,UPI,walk-in
ORD01696,103,2026-05-30 21:44:43,CUST-0150,26,1,195,Cash,mobile-app
ORD01697,101,2026-05-30 07:52:04,CUST-0265,17,4,1500,Cash,mobile-app
ORD01698,103,2026-05-30 14:33:19,CUST-0163,7,1,245,UPI,walk-in
ORD01699,102,2026-05-30 08:12:54,CUST-0333,35,1,275,Card,mobile-app
ORD01700,105,2026-05-30 18:57:47,CUST-0219,31,1,365,Cash,mobile-app
ORD01701,101,2026-05-30 07:38:48,CUST-0315,31,2,730,Cash,mobile-app
ORD01702,105,2026-05-30 21:23:56,CUST-0069,33,1,365,UPI,walk-in
ORD01703,103,2026-05-30 07:38:28,CUST-0122,11,3,645,Cash,mobile-app
ORD01704,102,2026-05-30 15:23:35,CUST-0031,18,3,1035,Cash,walk-in
ORD01705,102,2026-05-30 16:51:58,CUST-0001,3,5,1075,Cash,mobile-app
ORD01706,101,2026-05-30 14:19:09,CUST-0251,15,1,345,Cash,walk-in
ORD01707,105,2026-05-30 19:29:48,CUST-0330,29,1,215,Cash,mobile-app
ORD01708,104,2026-05-30 10:44:19,CUST-0175,25,2,590,UPI,mobile-app
ORD01709,103,2026-05-30 14:31:11,CUST-0284,13,7,1645,UPI,walk-in
ORD01710,105,2026-05-30 21:42:28,CUST-0253,21,2,390,UPI,mobile-app
ORD01711,102,2026-05-30 20:33:22,CUST-0027,23,2,650,Cash,mobile-app
ORD01712,104,2026-05-30 16:20:52,CUST-0054,20,2,320,Cash,walk-in
ORD01713,105,2026-05-30 11:21:17,CUST-0284,16,1,365,Cash,walk-in
ORD01714,103,2026-05-30 15:20:37,CUST-0056,12,2,350,Cash,walk-in
ORD01715,104,2026-05-30 07:55:34,CUST-0325,18,1,345,Cash,mobile-app
ORD01716,101,2026-05-30 11:11:07,CUST-0069,14,1,245,UPI,walk-in
ORD01717,104,2026-05-30 21:37:02,CUST-0341,7,1,245,Cash,walk-in
ORD01718,101,2026-05-30 08:20:20,CUST-0231,29,1,215,Card,walk-in
ORD01719,104,2026-05-30 19:14:30,CUST-0320,12,2,350,Cash,walk-in
ORD01720,104,2026-05-30 21:42:30,CUST-0241,11,5,1075,Cash,mobile-app
ORD01721,105,2026-05-30 07:13:10,CUST-0217,33,1,365,UPI,mobile-app
ORD01722,104,2026-05-30 07:41:38,CUST-0056,4,7,1365,UPI,mobile-app
ORD01723,103,2026-05-30 08:01:58,CUST-0265,16,1,365,Cash,walk-in
ORD01724,105,2026-05-30 12:24:19,CUST-0194,22,2,320,Cash,mobile-app
ORD01725,103,2026-05-30 08:28:24,CUST-0267,32,2,650,UPI,mobile-app
ORD01726,103,2026-05-30 09:43:06,CUST-0181,31,1,365,Cash,walk-in
ORD01727,105,2026-05-30 14:46:32,CUST-0263,4,2,390,Cash,walk-in
ORD01728,104,2026-05-30 16:26:54,CUST-0182,4,2,390,Cash,walk-in
ORD01729,101,2026-05-30 10:50:16,CUST-0129,33,2,730,Card,mobile-app
ORD01730,104,2026-05-30 17:55:15,CUST-0289,1,1,245,UPI,mobile-app
ORD01731,105,2026-05-30 21:06:33,CUST-0216,12,1,175,UPI,mobile-app
ORD01732,101,2026-05-30 17:41:33,CUST-0015,16,8,2920,Cash,mobile-app
ORD01733,102,2026-05-30 18:25:44,CUST-0231,16,1,365,Cash,walk-in
ORD01734,103,2026-05-30 21:45:09,CUST-0219,4,1,195,Cash,mobile-app
ORD01735,103,2026-05-30 16:08:09,CUST-0031,34,1,265,UPI,walk-in
ORD01736,101,2026-05-30 13:32:06,CUST-0129,16,2,730,UPI,walk-in
ORD01737,103,2026-05-30 14:23:33,CUST-0142,19,2,320,Cash,mobile-app
ORD01738,101,2026-05-30 21:54:43,CUST-0236,19,2,320,Cash,walk-in
ORD01739,103,2026-05-30 13:51:18,CUST-0147,21,1,195,Cash,mobile-app
ORD01740,102,2026-05-30 10:18:07,CUST-0035,5,2,450,Cash,walk-in
ORD01741,104,2026-05-30 11:10:44,CUST-0069,34,2,530,Cash,mobile-app
ORD01742,105,2026-05-30 12:36:41,CUST-0105,13,2,470,UPI,mobile-app
ORD01743,102,2026-05-30 14:59:16,CUST-0148,20,3,480,Cash,mobile-app
ORD01744,101,2026-05-30 11:46:43,CUST-0055,33,1,365,Cash,mobile-app
ORD01745,103,2026-05-30 08:40:55,CUST-0044,32,2,650,UPI,mobile-app
ORD01746,101,2026-05-30 10:03:30,CUST-0205,18,2,690,UPI,mobile-app
ORD01747,105,2026-05-30 11:51:30,CUST-0284,21,1,195,Cash,walk-in
ORD01748,104,2026-05-30 16:39:23,CUST-0210,26,4,780,Cash,walk-in
ORD01749,102,2026-05-30 08:00:20,CUST-0330,18,3,1035,Cash,mobile-app
ORD01750,105,2026-05-30 09:47:37,CUST-0340,15,1,345,UPI,mobile-app
ORD01751,102,2026-05-30 08:13:48,CUST-0273,15,2,690,Cash,walk-in
ORD01752,102,2026-05-30 20:21:21,CUST-0087,22,1,160,Cash,walk-in
ORD01753,102,2026-05-30 12:48:10,CUST-0144,33,3,1095,Cash,walk-in
ORD01754,102,2026-05-30 17:20:21,CUST-0332,25,1,295,UPI,mobile-app
ORD01755,102,2026-05-30 15:28:44,CUST-0237,7,2,490,Cash,walk-in
ORD01756,104,2026-05-30 19:17:07,CUST-0096,15,2,690,UPI,mobile-app
ORD01757,105,2026-05-30 11:56:50,CUST-0121,26,2,390,UPI,mobile-app
ORD01758,102,2026-05-30 14:30:54,CUST-0161,23,2,650,Cash,mobile-app
ORD01759,101,2026-05-30 15:00:44,CUST-0154,17,2,750,UPI,mobile-app
ORD01760,103,2026-05-30 20:34:07,CUST-0190,29,3,645,Cash,walk-in
ORD01761,104,2026-05-30 07:33:11,CUST-0059,34,1,265,UPI,mobile-app
ORD01762,105,2026-05-30 20:25:13,CUST-0110,26,1,195,Cash,mobile-app
ORD01763,102,2026-05-30 17:19:16,CUST-0040,27,9,3105,Cash,mobile-app
ORD01764,101,2026-05-30 14:45:18,CUST-0171,22,2,320,Cash,mobile-app
ORD01765,101,2026-05-30 17:35:07,CUST-0292,10,1,185,Cash,mobile-app
ORD01766,101,2026-05-30 16:50:15,CUST-0125,7,2,490,Cash,mobile-app
ORD01767,103,2026-05-30 20:53:02,CUST-0274,5,2,450,Card,mobile-app
ORD01768,103,2026-05-30 10:08:56,CUST-0221,25,1,295,UPI,walk-in
ORD01769,101,2026-05-30 07:47:20,CUST-0070,24,2,650,UPI,mobile-app
ORD01770,101,2026-05-30 18:01:00,CUST-0223,24,4,1300,Cash,mobile-app
ORD01771,105,2026-05-30 08:05:23,CUST-0057,20,3,480,Cash,walk-in
ORD01772,103,2026-05-30 17:25:17,CUST-0111,6,2,350,UPI,mobile-app
ORD01773,101,2026-05-30 17:55:14,CUST-0212,25,2,590,UPI,walk-in
ORD01774,105,2026-05-30 18:20:50,CUST-0272,34,3,795,Cash,walk-in
ORD01775,104,2026-05-30 14:24:17,CUST-0203,21,2,390,Cash,walk-in
ORD01776,103,2026-05-30 11:23:13,CUST-0255,17,1,375,Cash,mobile-app
ORD01777,105,2026-05-30 21:16:59,CUST-0325,33,1,365,Cash,mobile-app
ORD01778,101,2026-05-30 10:37:30,CUST-0106,34,2,530,Cash,mobile-app
ORD01779,102,2026-05-30 11:10:20,CUST-0323,3,1,215,UPI,mobile-app
ORD01780,104,2026-05-30 10:37:00,CUST-0340,15,1,345,Cash,mobile-app
ORD01781,103,2026-05-30 09:42:17,CUST-0040,26,6,1170,Cash,mobile-app
ORD01782,105,2026-05-30 11:15:01,CUST-0157,5,1,225,Card,mobile-app
ORD01783,102,2026-05-30 11:23:40,CUST-0132,1,4,980,Cash,mobile-app
ORD01784,101,2026-05-30 15:43:27,CUST-0084,16,3,1095,UPI,mobile-app
ORD01785,104,2026-05-30 12:49:04,CUST-0258,23,2,650,Cash,mobile-app
ORD01786,104,2026-05-30 19:56:01,CUST-0094,11,7,1505,Cash,mobile-app
ORD01787,104,2026-05-30 11:13:23,CUST-0038,13,1,235,Cash,walk-in
ORD01788,102,2026-05-30 12:00:27,CUST-0206,27,9,3105,UPI,mobile-app
ORD01789,101,2026-05-30 21:04:44,CUST-0094,14,3,735,UPI,walk-in
ORD01790,105,2026-05-30 20:50:14,CUST-0022,4,1,195,UPI,walk-in
ORD01791,103,2026-05-30 15:52:28,CUST-0200,17,1,375,Cash,mobile-app
ORD01792,104,2026-05-30 11:46:35,CUST-0196,21,4,780,Cash,mobile-app
ORD01793,101,2026-05-30 08:00:05,CUST-0286,21,2,390,Cash,mobile-app
ORD01794,105,2026-05-30 08:18:09,CUST-0182,9,3,705,Cash,mobile-app
ORD01795,103,2026-05-30 13:36:55,CUST-0111,2,1,235,UPI,walk-in
ORD01796,104,2026-05-30 11:10:10,CUST-0106,20,1,160,UPI,mobile-app
ORD01797,101,2026-05-30 12:21:55,CUST-0099,1,3,735,Cash,mobile-app
ORD01798,102,2026-05-30 19:47:17,CUST-0031,24,2,650,Cash,mobile-app
ORD01799,101,2026-05-30 12:22:04,CUST-0037,22,1,160,Card,walk-in
ORD01800,104,2026-05-30 13:45:50,CUST-0314,19,1,160,Card,mobile-app
ORD01801,105,2026-05-30 16:46:33,CUST-0018,16,1,365,UPI,walk-in
ORD01802,105,2026-05-30 21:12:59,CUST-0066,34,2,530,Cash,mobile-app
ORD01803,105,2026-05-30 10:53:46,CUST-0092,29,2,430,Cash,mobile-app
ORD01804,104,2026-05-30 20:46:34,CUST-0037,24,1,325,Card,walk-in
ORD01805,101,2026-05-30 08:04:07,CUST-0101,25,1,295,Cash,walk-in
ORD01806,105,2026-05-30 15:53:02,CUST-0162,19,2,320,Cash,mobile-app
ORD01807,104,2026-05-30 11:40:16,CUST-0084,9,2,470,Card,walk-in
ORD01808,102,2026-05-30 20:03:27,CUST-0108,5,1,225,Cash,walk-in
ORD01809,101,2026-05-30 21:13:16,CUST-0113,26,2,390,Cash,mobile-app
ORD01810,101,2026-05-30 18:54:54,CUST-0067,34,2,530,UPI,mobile-app
ORD01811,103,2026-05-30 08:33:22,CUST-0216,21,1,195,Cash,mobile-app
ORD01812,102,2026-05-30 20:36:51,CUST-0047,1,1,245,UPI,walk-in
ORD01813,102,2026-05-30 19:53:19,CUST-0127,33,1,365,UPI,walk-in
ORD01814,103,2026-05-30 07:21:05,CUST-0036,21,1,195,Cash,mobile-app
ORD01815,101,2026-05-30 19:40:12,CUST-0232,8,2,390,Cash,mobile-app
ORD01816,104,2026-05-30 11:22:23,CUST-0129,32,3,975,UPI,walk-in
ORD01817,101,2026-05-30 15:54:51,CUST-0248,27,2,690,Cash,mobile-app
ORD01818,103,2026-05-30 20:50:30,CUST-0080,26,2,390,Cash,mobile-app
ORD01819,103,2026-05-30 20:54:53,CUST-0206,19,5,800,Cash,mobile-app
ORD01820,102,2026-05-30 10:39:32,CUST-0234,21,5,975,UPI,mobile-app
ORD01821,103,2026-05-30 12:22:04,CUST-0061,33,2,730,Cash,mobile-app
ORD01822,105,2026-05-30 13:12:37,CUST-0323,30,1,365,UPI,mobile-app
ORD01823,104,2026-05-30 11:25:06,CUST-0173,1,2,490,Cash,mobile-app
ORD01824,103,2026-05-30 15:57:08,CUST-0069,32,8,2600,UPI,mobile-app
ORD01825,105,2026-05-30 17:49:19,CUST-0201,23,1,325,Cash,walk-in
ORD01826,105,2026-05-30 10:24:39,CUST-0074,4,1,195,Cash,walk-in
ORD01827,102,2026-05-30 09:51:53,CUST-0270,23,1,325,Card,mobile-app
ORD01828,102,2026-05-30 07:17:40,CUST-0046,26,4,780,UPI,mobile-app
ORD01829,103,2026-05-30 16:49:01,CUST-0276,11,1,215,UPI,mobile-app
ORD01830,101,2026-05-30 19:46:18,CUST-0027,29,1,215,UPI,mobile-app
ORD01831,101,2026-05-30 07:47:37,CUST-0129,26,1,195,UPI,mobile-app
ORD01832,102,2026-05-30 12:50:55,CUST-0010,23,9,2925,Cash,mobile-app
ORD01833,101,2026-05-30 09:01:08,CUST-0100,13,2,470,Cash,mobile-app
ORD01834,105,2026-05-30 12:49:15,CUST-0345,30,1,365,Cash,walk-in
ORD01835,104,2026-05-30 15:00:06,CUST-0341,8,2,390,UPI,mobile-app
ORD01836,101,2026-05-30 20:21:13,CUST-0032,11,2,430,Cash,mobile-app
ORD01837,101,2026-05-30 18:24:44,CUST-0200,30,1,365,UPI,mobile-app
ORD01838,101,2026-05-30 20:27:41,CUST-0138,22,2,320,UPI,mobile-app
ORD01839,102,2026-05-30 12:29:51,CUST-0181,12,3,525,UPI,walk-in
ORD01840,101,2026-05-30 18:32:17,CUST-0133,27,3,1035,Cash,mobile-app
ORD01841,104,2026-05-30 13:14:57,CUST-0097,5,2,450,Card,mobile-app
ORD01842,102,2026-05-30 14:30:26,CUST-0118,28,2,630,UPI,walk-in
ORD01843,101,2026-05-30 16:25:06,CUST-0308,20,1,160,Cash,walk-in
ORD01844,103,2026-05-30 21:44:19,CUST-0059,34,9,2385,Cash,walk-in
ORD01845,105,2026-05-30 10:38:15,CUST-0071,18,2,690,UPI,walk-in
ORD01846,101,2026-05-30 19:26:23,CUST-0280,28,1,315,Cash,mobile-app
ORD01847,105,2026-05-30 19:15:05,CUST-0031,16,1,365,Cash,mobile-app
ORD01848,102,2026-05-30 12:26:03,CUST-0318,7,3,735,UPI,mobile-app
ORD01849,101,2026-05-30 09:24:15,CUST-0172,11,6,1290,UPI,walk-in
ORD01850,103,2026-05-30 15:40:51,CUST-0250,11,7,1505,UPI,walk-in
ORD01851,103,2026-05-30 08:18:27,CUST-0327,30,4,1460,UPI,mobile-app
ORD01852,101,2026-05-30 13:14:31,CUST-0014,4,2,390,UPI,mobile-app
ORD01853,101,2026-05-30 16:40:22,CUST-0105,26,4,780,Cash,walk-in
ORD01854,103,2026-05-30 19:20:46,CUST-0119,9,3,705,Cash,mobile-app
ORD01855,104,2026-05-30 21:45:42,CUST-0331,6,2,350,Cash,mobile-app
ORD01856,105,2026-05-30 14:32:39,CUST-0096,32,3,975,UPI,mobile-app
ORD01857,101,2026-05-30 07:36:15,CUST-0294,10,3,555,UPI,mobile-app
ORD01858,103,2026-05-30 10:26:22,CUST-0045,19,1,160,Cash,mobile-app
ORD01859,103,2026-05-30 19:55:05,CUST-0272,24,3,975,Cash,walk-in
ORD01860,105,2026-05-30 18:59:42,CUST-0261,3,1,215,UPI,mobile-app
ORD01861,105,2026-05-30 10:48:26,CUST-0099,16,3,1095,Cash,mobile-app
ORD01862,101,2026-05-30 20:23:22,CUST-0194,21,2,390,Cash,walk-in
ORD01863,103,2026-05-30 10:14:42,CUST-0045,32,2,650,UPI,mobile-app
ORD01864,104,2026-05-30 18:25:39,CUST-0026,18,2,690,Card,walk-in
ORD01865,102,2026-05-30 18:16:40,CUST-0306,5,2,450,Cash,walk-in
ORD01866,103,2026-05-30 17:14:01,CUST-0157,17,1,375,Cash,walk-in
ORD01867,102,2026-05-30 10:49:36,CUST-0286,35,1,275,Cash,mobile-app
ORD01868,101,2026-05-30 20:38:20,CUST-0245,17,1,375,Cash,mobile-app
ORD01869,104,2026-05-30 15:46:41,CUST-0252,21,2,390,Cash,mobile-app
ORD01870,103,2026-05-30 11:20:12,CUST-0142,35,1,275,Cash,mobile-app
ORD01871,103,2026-05-30 13:19:18,CUST-0126,23,6,1950,Cash,walk-in
ORD01872,101,2026-05-30 07:08:24,CUST-0158,24,1,325,Cash,walk-in
ORD01873,103,2026-05-30 08:19:40,CUST-0331,33,1,365,Card,walk-in
ORD01874,104,2026-05-30 16:55:57,CUST-0152,24,1,325,Card,mobile-app
ORD01875,102,2026-05-30 20:28:45,CUST-0197,3,1,215,UPI,mobile-app
ORD01876,105,2026-05-30 14:16:27,CUST-0037,28,5,1575,Cash,walk-in
ORD01877,105,2026-05-30 13:18:42,CUST-0118,14,1,245,Cash,mobile-app
ORD01878,103,2026-05-30 12:52:40,CUST-0291,21,1,195,UPI,mobile-app
ORD01879,102,2026-05-30 08:41:58,CUST-0111,17,6,2250,Cash,walk-in
ORD01880,101,2026-05-30 09:45:41,CUST-0203,15,1,345,Cash,walk-in
ORD01881,105,2026-05-30 11:54:01,CUST-0165,16,2,730,Cash,mobile-app
ORD01882,102,2026-05-30 21:39:41,CUST-0272,25,2,590,Cash,mobile-app
ORD01883,102,2026-05-30 14:29:52,CUST-0149,18,2,690,Cash,mobile-app
ORD01884,104,2026-05-30 09:29:32,CUST-0293,13,4,940,UPI,mobile-app
ORD01885,101,2026-05-30 20:06:33,CUST-0009,34,1,265,Cash,mobile-app
ORD01886,105,2026-05-30 11:44:14,CUST-0068,23,1,325,UPI,mobile-app
ORD01887,104,2026-05-30 21:10:32,CUST-0020,7,3,735,Card,mobile-app
ORD01888,101,2026-05-30 21:08:22,CUST-0096,13,2,470,UPI,mobile-app
ORD01889,104,2026-05-30 10:44:37,CUST-0240,30,4,1460,UPI,mobile-app
ORD01890,102,2026-05-30 13:28:36,CUST-0279,20,1,160,UPI,mobile-app
ORD01891,101,2026-05-30 13:28:25,CUST-0056,16,2,730,Cash,mobile-app
ORD01892,104,2026-05-30 12:56:52,CUST-0130,16,3,1095,Cash,walk-in
ORD01893,102,2026-05-30 19:05:51,CUST-0150,30,2,730,UPI,mobile-app
ORD01894,105,2026-05-30 14:30:00,CUST-0233,34,5,1325,Cash,mobile-app
ORD01895,102,2026-05-30 07:00:35,CUST-0027,27,1,345,UPI,mobile-app
ORD01896,101,2026-05-30 07:52:47,CUST-0056,34,6,1590,UPI,mobile-app
ORD01897,103,2026-05-30 12:10:38,CUST-0280,1,2,490,Cash,mobile-app
ORD01898,103,2026-05-30 21:50:38,CUST-0204,32,7,2275,Cash,mobile-app
ORD01899,105,2026-05-30 20:21:36,CUST-0011,34,1,265,Card,walk-in
ORD01900,104,2026-05-30 07:53:23,CUST-0349,33,2,730,Card,mobile-app
ORD01901,101,2026-05-30 15:18:37,CUST-0303,8,2,390,UPI,mobile-app
ORD01902,104,2026-05-30 12:11:40,CUST-0287,12,3,525,UPI,walk-in
ORD01903,104,2026-05-30 21:02:51,CUST-0095,20,1,160,UPI,mobile-app
ORD01904,105,2026-05-30 14:49:00,CUST-0316,7,1,245,UPI,mobile-app
ORD01905,104,2026-05-30 08:49:03,CUST-0285,13,2,470,UPI,walk-in
ORD01906,103,2026-05-30 13:14:55,CUST-0078,4,1,195,Cash,mobile-app
ORD01907,103,2026-05-30 21:32:28,CUST-0037,3,1,215,Cash,mobile-app
ORD01908,102,2026-05-30 07:26:12,CUST-0224,9,1,235,Cash,walk-in
ORD01909,104,2026-05-30 17:20:23,CUST-0308,20,1,160,UPI,mobile-app
ORD01910,103,2026-05-30 09:42:08,CUST-0077,16,7,2555,Card,walk-in
ORD01911,103,2026-05-30 07:18:16,CUST-0096,31,2,730,Cash,mobile-app
ORD01912,104,2026-05-30 08:25:25,CUST-0287,16,3,1095,UPI,walk-in
ORD01913,103,2026-05-30 20:31:51,CUST-0078,9,1,235,UPI,mobile-app
